AwardId,AwardedOn,AwardName,AwardAbbr,AwardSystem,ClaspLevel,ClaspText,GazetteName,GazetteGivenName,GazetteSurname,GazetteSuburb,GazetteState,GazettePostcode,AnnouncementEvent,Division,AdditionalInfo,Citation,MediaNote
2012807,01/26/2023 00:00:00 +00:00,Australian Police Medal,APM,ME,0,,Inspector Jonathan Richard MUNDAY,Jonathan Richard,MUNDAY,,,,Australia Day 2023 Honours List,,Western Australia Police Force,,"Inspector Jonathan Munday began his policing career with Western Australia Police Force in 1989 and served throughout Western Australia in a range of general duties roles, before becoming a detective in 2001 serving in various detective offices and specialist units.After promotion to Detective Sergeant in 2006 and Senior Sergeant in 2010, he again served in various regional areas now as Officer in Charge of police stations and detectives offices. He was promoted in 2021 and is now the Crime and Investigations Support Inspector at Mid-West-Gascoyne District. As Officer in Charge of Newman Police Station, he was regularly nominated as an outstanding officer and highly regarded by his peers and the local community, maintaining an excellent relationship and the respect of the traditional owners.In October 2021, during the initial stages of Operation Rodia, he led and enabled a thorough investigation, quickly collating and leading his team, ensuring all investigations were conducted accurately and in a timely manner, also securing urgent assistance from local military and mining resources to assist the investigation and handover to specialist units.In February 2022, he was deployed to Kimberley District as the Commander for Operation Regional Shield, created to respond to the escalation of juvenile offending and dangerous driving of stolen vehicles to deliberately target and collide with police vehicles, putting the lives of officers and the community at severe risk. He took control of significant internal and external pressures, developing and implementing new operational policies and procedures helped to arrest a large number of high-harm offenders. The processes and procedures he enabled are still in place today.Inspector Munday's distinguished career with Western Australia Police Force, resulted in a number of successful outcomes to high-profile investigations, consistently exceeding expectations and is considered a worthy recipient of the Australian Police Medal."
2012808,01/26/2023 00:00:00 +00:00,Australian Police Medal,APM,ME,0,,Detective Sergeant Jessica Amy CURLEY,Jessica Amy,CURLEY,,,,Australia Day 2023 Honours List,,Western Australia Police Force,,"Detective Sergeant Jessica Curley joined Western Australia Police Force in 2011 as a general duties officer working at various metropolitan stations, before becoming a detective in 2014. She is consistently recognised as an exceptional police officer and investigator, who clearly demonstrates persistence, integrity and outstanding investigative skills, investigating a number of complex fraud and sexual offences, going above and beyond targeting offenders and supporting vulnerable victims of crime.Detective Sergeant Curley has been an integral part of many complex investigations for fraud and extortion offences and was selected to lead an investigation into a known public figure who was thereafter convicted of various fraud related offences which attracted considerable media attention. Detective Sergeant Curley was an inaugural member of a new specialist unit created to investigate serious organised crime. She helped develop a number of new enforcement strategies and worked alongside state, national and international agencies to identify individuals or groups who were conducting criminal activities in Western Australia. She was instrumental in developing new methods of identifying the use of Dedicated Encrypted Communication Devices by serious criminal groups to facilitate their illegal activities. These investigations have resulted in numerous significant seizures of cash and drugs at the Western Australia border. Detective Sergeant Curley's innovative investigation techniques and use of new technology has enabled her to successfully charge an offender with over 80 sexual related offences. She maintained an objective approach to investigate the allegations whilst continuing to support the physical and emotional wellbeing of all the traumatised victims.Detective Sergeant Curley has made significant contributions to the Western Australia Police Force with her specialised investigative knowledge and dedication and is a worthy recipient of the Australian Police Medal. "
2012883,01/26/2023 00:00:00 +00:00,Australian Police Medal,APM,ME,0,,Detective Senior Sergeant Mark Laurence COLBERT,Mark Laurence,COLBERT,,,,Australia Day 2023 Honours List,,Victoria Police,,"Detective Senior Sergeant Mark Colbert is a frontline veteran with more than 34 years of experience with Victoria Police. His entire career has been at the frontline of policing, serving with some of the organisations most challenging work units. On multiple occasions working at various ranks for extended periods of time at the Homicide Squad and Missing Persons/Cold Case Squad. He has served with Victoria Police and partner agencies, in both intelligence and investigative capacities, ensuring the terrorism threat to Australia is mitigated. Serving overseas with the United Nations Integrated Mission in Timor-Leste, the Regional Assistance Mission to the Solomon Islands and the United Nations Special War Crimes' Court in Sierra Leone, he is one of the most respected and experienced homicide, coronial, terrorism and serious and organised crime investigators in the country. Highly regarded by subordinates, peers and supervisors alike, Detective Senior Sergeant Colbert commands a quiet respect that comes from a lifetime of dedication to his craft and to those that follow. "
2012884,01/26/2023 00:00:00 +00:00,Australian Police Medal,APM,ME,0,,Sergeant Simon Michael FOGARTY,Simon Michael,FOGARTY,,,,Australia Day 2023 Honours List,,Victoria Police,,"Sergeant Simon Fogarty has been a police officer for 26 years. He is a person of integrity and courage with a deep commitment to his role as a police officer. Early in his career he began to develop his analytical skills. Between 2003 and 2005 he provided support to one of Victoria Police's most important corruption investigations, providing assistance to investigation teams where he employed innovative approaches to the presentation of evidence at the Supreme Court. He took a lead role in the preparation for a Supreme Court trial and showed empathy in the management of reluctant witnesses ensuring their appearance before the court. In 2005 he became involved in the policing of crimes involving the sexual exploitation of children. He channelled his professional energy into the acquisition of skills and expertise in this area. His expertise grew to encompass many aspects of this offending including the use of technology. He was instrumental in the evolution of Victoria Police's response to online child sexual abuse as it moved from being part of a broad response to sexual crimes to a unit now dedicated to these crimes against children. An important part of his work has involved exposure to child abuse material, while also engaging with and supporting families of victims and offenders. He is now recognised as an international expert in the investigation of online child sexual abuse. In 2022 he received a Commendation from Homeland Security, United States of America for his collaborative and innovative lead in investigations of online sexual abuse against children across multiple countries. He continues to pursue knowledge about this crime theme to improve community outcomes. Through Sergeant Fogarty's contribution to the police response to online child sexual exploitation, many hundreds of children in Australia and elsewhere have been protected and rescued from harm."
2012885,01/26/2023 00:00:00 +00:00,Australian Police Medal,APM,ME,0,,Inspector Marnie Kate JOHNSTONE,Marnie Kate,JOHNSTONE,,,,Australia Day 2023 Honours List,,Victoria Police,,"Inspector Marnie Johnstone is a high performing leader who is passionate about victims being afforded dignity, respect and support in response to gendered harm and trauma. She has held the position of Inspector and Acting Superintendent in Investigations and Response and Operations Support for many years and has been an influential leader across the portfolio in Southern Metropolitan Region. Her experience in family violence and sexual offence investigation has contributed to a significant uplift in the provision of victim-centric service delivery to the community. She creates environments where her colleagues are inspired to come to work and produce fair and just outcomes for the community. She partners with agencies to produce innovative solutions to policing problems that deliver outstanding results. She is deeply invested in the success of her teams and makes sure she is an accessible leader who works on the strengths of individuals to lift performance, attitude and culture. Her results in serious high risk sex offender management, high risk family violence investigations and disaster victim identification illustrate her ability to affect cultural change. She lifts the standards of Victoria Police. Her communication skills influence government policy makers, service providers, operational members and most importantly her peers. She translates strategic intent into operational models that help members understand why things are done in a particular way, and how actions can make a difference to the perceptions of justice victims are seeking. In summary, Inspector Johnstone brings a people culture focus to every role she undertakes, building wholesale confidence in her teams to be more active in policing at all levels, while building capability in the specialist workforce, and most importantly doing everything she can to maintain momentum in the gendered harm reform program."
2012886,01/26/2023 00:00:00 +00:00,Australian Police Medal,APM,ME,0,,Leading Senior Constable Linda McLENNAN,Linda,McLENNAN,,,,Australia Day 2023 Honours List,,Victoria Police,,"Leading Senior Constable Linda McLennan has demonstrated outstanding service to Victoria Police and the Horsham and district community through her passion and commitment to excellence in the field of community policing across her 41 year career. Her collaborative partnerships with community groups, schools, government agencies and local councils have been essential in tackling crime and community issues through her proactive and educative approach over a significant period. She actively promotes the value and benefit of diversity in the community through her relationships with the Aboriginal and Torres Strait Islander and culturally and linguistically diverse communities across the Wimmera. These relationships have been built on mutual trust and respect over time, resulting in direct benefits to community and local police. She has excelled in her role as Youth Resource Officer with her calm, diligent and methodical approach to youth crime prevention and victim centric policing. She has built relationships and networks with a wide variety of external stakeholders and service providers that have stood the test of time. These relationships and networks are regularly called upon to achieve time efficient, socially conscious and culturally sensitive outcomes for youth victims and youth offenders alike. She possesses all of the community policing qualities that Victoria Police value. Leading Senior Constable McLennan's ability to genuinely engage with young people coupled with her mentoring and coaching abilities are what sets her apart and make her a worthy recipient of this award."
2012887,01/26/2023 00:00:00 +00:00,Australian Police Medal,APM,ME,0,,Commander Martin Dominic O'BRIEN,Martin Dominic,O'BRIEN,,,,Australia Day 2023 Honours List,,Victoria Police,,"Commander Martin O'Brien has been a member of Victoria Police for more than 42 years, establishing himself as a tireless investigator and strategic leader. He has worked in general duties, road policing, investigative and leadership roles during this time. Throughout his career he excelled in the investigative stream, and has been forefront of delivered key policing activities, including the establishment of key crime taskforces to combat and target organised and gang related crime in Victoria, the operationalisation of new legislation such as Firearms Prohibition Orders and the establishment of the Farms Crime Unit. He established the Lycan Taskforce which was established in response to increased serious crime including shootings, extortion, blackmail and kidnapping perpetrated by an outlaw motorcycle gang. The Taskforce culminated in the arrests of more than twenty-five gang members and associates and resulted in significant jail sentences. He developed and implemented the establishment of the Gang Crime Squad which continues to deliver significant disruption to organised crime in Victoria. As Chief of Staff, he has provided sound leadership and strategic input in support of the Chief Commissioner and Executive Command and was instrumental in establishing the policing response to the global pandemic. He coordinated the establishment of key policing operations in response to the pandemic including operations developed to provide public reassurance  through visible police presence. Commander O'Brien continues to work closely with key stakeholders in support of the Chief Commissioner including the Office of the Minister for Police and wider government, Department of Justice and Community Safety, emergency service agencies and numerous oversight and regulatory bodies.  "
2012888,01/26/2023 00:00:00 +00:00,Australian Police Medal,APM,ME,0,,Detective Leading Senior Constable Paul Steven ROBERTS,Paul Steven,ROBERTS,,,,Australia Day 2023 Honours List,,Victoria Police,,"Detective Leading Senior Constable Paul Roberts has provided 37 years of exceptional and exemplary police service across frontline and Investigation Units. He has dedicated his career to crime investigation spending 31 years as a Detective. During that time, he has gone above and beyond to achieve the ultimate outcome for his victims. He made a conscious decision to remain as a Detective where he believes that he was in the best position to serve the community of Victoria. He has led and mentored hundreds of junior police members, and with his guidance and leadership they achieved permanent positions as detectives. During his time at Frankston Criminal Investigation Unit (CIU) he has maintained a high yearly arrest rate well beyond most of his colleagues at Detective rank. Arresting criminals and holding them to account before the courts is part of the mission of Victoria Police and he is an exemplar. He has a strong focus on victim and witness support. It is one thing to charge the offender, but he is also empathetic and caring in his response to victims and witnesses and this has been the focus of judicial comment over the years. He has conducted numerous investigations that are complex in serious and organised crime. As a Detective at a Regional CIU, he is known for the utilisation of specialist resources in his investigations such as telephone intercepts, surveillances devices, physical surveillance and under cover operatives. Detective Leading Senior Constable Roberts displays professionalism, determination and commitment to hard work and focus on community safety. "
2012889,01/26/2023 00:00:00 +00:00,Australian Police Medal,APM,ME,0,,Sergeant Sydney William RUDD-SCHMIDT,Sydney William,RUDD-SCHMIDT,,,,Australia Day 2023 Honours List,,Victoria Police,,"Sergeant Sydney Rudd-Schmidt has enjoyed 50 years of distinguished service to Victoria Police. The first 21 years serving operationally in Melbourne, Euroa, then Seymour as a Sergeant, before commencing as Officer In Charge of Seymour Prosecutions Unit in 1994. This involves him leading a small team, a police lawyer and six police prosecutors as the conduit to prosecute all the Magistrates' and Children's Court matters for about 300 police informants at 25 separate police units. This is a high-pressure environment that requires professionalism, personal integrity, personal development, communication and interpersonal skills of a very high standard. He has driven those standards by setting the example for everyone else to aspire. His knowledge of legislation despite the continual amendments, and case law is extensive and current. A Magistrate of many years stated, Sergeant Rudd-Schmidt was on an equal footing of any lawyer who presented before me. He is an innovative thinker and was conducting Summary Case Conferences, years before they were legislated. He was educating and driving organisational standards of excellence with briefs years before the state-wide Prosecutions Frontline Support Unit was formed for that purpose. He enjoys an unblemished and glowing professional and personal reputation, complimented by a wide range of people over a long period of time. Sergeant Rudd-Schmidt demonstrates unimpeachable personal integrity, exemplary levels of dedication, communication and professionalism, as his outstanding service record of excellence to the Victorian community, covering nearly half a century shows."
2012890,01/26/2023 00:00:00 +00:00,Australian Police Medal,APM,ME,0,,Superintendent Janet Leanne STEVENSON,Janet Leanne,STEVENSON,,,,Australia Day 2023 Honours List,,Victoria Police,,"Superintendent Janet Stevenson has been a Police Officer for over 30 years, working predominantly frontline duties in the northern suburbs of Melbourne before pursuing a career in criminal investigation at the Tactical Response Squad, Homicide Squad, Armed Crime Squad, Professional Standards Command and Divisional Crime Investigation Units. As a Senior Sergeant, she established the Supervision Order Specialist Response Unit to enhance community safety by providing a joint-agency approach to the monitoring, supervision, and management of offenders subject to post sentence supervision orders. She was promoted to Inspector at the Operations Response Unit with a focus on reforming performance and culture. As a Superintendent she has held roles at Information Systems and Security Command in Business Engagement before moving to Taskforce Salus, Professional Standards Command. Her ethical leadership saw the establishment of the Sexual Offences and Family Violence Unit at the Professional Standards Command making Victoria Police the first law enforcement agency to proactively address family violence perpetrators within its organisation. She is the chair of the Women in Policing Advisory Group having firsthand knowledge of the challenges that women have faced and the harm that some women have suffered over their policing journey. She is known for her compassion, empathy and support which she demonstrates towards her colleagues in ensuring that welfare and wellbeing have been at the forefront of initiatives designed to reconnect employees with the workplace, following attendance at high impact critical incidents. Testament to her unwavering approach when confronted with difficult circumstances, is the reassurance, care, and benevolence that she provided to several employees following critical incidents in the Bourke Street Mall and a similar incident in Flinders Street.Superintendent Stevenson is committed to modernising services to reflect current community expectations, ensuring employees are supported and afforded equal opportunities through flexibility to achieve their full potential."
2012891,01/26/2023 00:00:00 +00:00,Australian Police Medal,APM,ME,0,,Commander Stuart Adrian WILKINSON,Stuart Adrian,WILKINSON,,,,Australia Day 2023 Honours List,,Tasmania Police Force,,"Commander Stuart Wilkinson joined Tasmania Police in 1993 and has worked in general duties and specialised areas across each of the three geographic districts of Tasmania during his career. He provides well informed executive leadership and direction at district and agency level, ensuring the delivery of quality policing and emergency services to Tasmanians. He assumed control of Western Police District during the response to the state of emergency declared in March 2020. A COVID outbreak at the North West Regional Hospital resulted in additional directions and the limiting of movement and activities of people in the community. Significant impacts were experienced across the region with the closure of critical medical facilities and the quarantining of thousands of people. He provided high-level strategic advice to the State Emergency Management Controller and State Police Operations Commander to ensure the effective command, control and coordination arrangements during the COVID-19 pandemic. He also coordinated and led a regional multi-agency response to support Public Health to meet their strategic objectives and priorities.   He ensured clear and consistent communication to key leaders as well as leadership and reassurance to the community and members of Tasmania Police during the COVID response. He delivered comprehensive strategic planning and response activities while engaging with key stakeholders, providing strategic advice to support activities in the transition to recovery.Since December 2020, he has been in charge of the Northern Police District and effectively led the area through the next stage of the pandemic response. Commander Wilkinson continues to lead and innovate, facilitating significant organisational change, including recently, the implementation of safe staffing levels as well as the restructure of Launceston Division and Northern District Road Policing Services to provide high level policing activities to the Northern District and the many communities within it.  "
2012892,01/26/2023 00:00:00 +00:00,Australian Police Medal,APM,ME,0,,Senior Constable Kelly Anne CORDWELL,Kelly Anne,CORDWELL,,,,Australia Day 2023 Honours List,,Tasmania Police Force,,"Senior Constable Kelly Cordwell joined Tasmania Police in 1998. She is an investigator within Crash Investigation Services, a position she has held for 15 years. Upon commencement in this role, she was the only woman to work in this service for Tasmania Police. Her reputation in this field is widely recognised, not just within Tasmania Police, but also the judiciary, where she has been acknowledged by the Supreme Court of Tasmania as an expert witness for over 10 years. She has actively sought professional development to enhance her skills and knowledge as a crash investigator.Her role is exceptionally challenging. She has attended fatal and serious crashes as an investigator for the past 15 years. These crashes are often traumatic and graphic, with loss of life frequently encountered. She has spent many years recalled to duty at all hours, with very short notice to attend serious or fatal crashes. Following attendance at the scenes and undertaking the relevant technical assessments that are required, She is also responsible for communicating with the families of crash victims. This requires her to possess high level interpersonal skills and empathy. Her knowledge, skills and experience in assessing crashes are critical in ensuring comprehensive information is provided for coronial matters, or to prosecutors when criminal charges are pursued. She has given evidence in numerous high profile crash matters which has ultimately led to convictions, and is well regarded and respected as an expert witness.Senior Constable Cordwell is highly regarded throughout Tasmania Police for sharing her unique knowledge of crash investigation with her colleagues, her technical skills and her dedication and ownership of a sensitive role for the past 15 years."
2012893,01/26/2023 00:00:00 +00:00,Australian Police Medal,APM,ME,0,,Inspector John Gerard TOOHEY,John Gerard,TOOHEY,,,,Australia Day 2023 Honours List,,Tasmania Police Force,,"Inspector John Toohey has excelled at the rank of Inspector and as a leader across the organisation and government. This was evidenced in his first year at the rank where he was tasked with overseeing the State COVID Police Operations Centre in April 2020. This work involved ensuring the resources of Tasmania Police were coordinated, prepared, informed, and connected to other government departments during the height of the pandemic to enable effective policing response and services to the Tasmanian community. It also required significant coordination and oversight of police resources into hotel quarantine and border control duties at Tasmania's airports, including regular liaison with other government agencies. He was an outstanding leader of Tasmania Police during the COVID response, taking control to ensure that all members remained safe, and stayed informed, organised and aware of what was required of them during the pandemic. He was a key driver in providing COVID-specific guidance for police officers at a time when there was information fatigue not only within the organisation, but also the broader community. He was proactive in ensuring police received information on charging and police legislative powers, police responsibilities under the Emergency Management Act 2006 and Public Health Act 1997 and the availability and appropriate use of Personal Protective Clothing and Equipment. Inspector Toohey was also a key driver in providing innovative and engaging regular question and answer videos for police officers, which were well received by the work force."
2012894,01/26/2023 00:00:00 +00:00,Australian Police Medal,APM,ME,0,,Assistant Commissioner Justine Louise GOUGH,Justine Louise,GOUGH,,,,Australia Day 2023 Honours List,,Australian Federal Police,,"Assistant Commissioner Justine Gough joined the Australian Federal Police (AFP) in 1990 and, after completing recruit training, was posted to Sydney Office. There she worked in the fraud, general crime, drug operations and intelligence sections, and was seconded to the (former) National Crime Authority.In 2000, she was promoted to Sergeant. In 2004, she transferred to Perth Office, investigating counter terrorism, serious organised and economic crimes. In 2007, she was promoted to Superintendent and was responsible for investigation teams in Perth as well as routinely performing the role of Manager Perth Office.In 2013, she transferred to Australian Capital Territory Policing as a District Superintendent and performed the role of Deputy Chief Police Officer Crime until 2015 when she deployed as the AFP's Senior Liaison Officer in Hong Kong. In 2017, upon her return to Australia, she was promoted to Commander and assigned to Crime Operations. In 2020, she was promoted to Assistant Commissioner returning to Sydney to oversee Eastern Command. She has demonstrated her commitment and dedication to advancing the AFP's Cyber capabilities by leading the implementation of Australia's Cyber Security Strategy 2020. In recognition of her commitment, she was selected to establish and lead the AFP Cyber Command in late 2021. She has been a mentor and coach to many members of the AFP and has led a renewed focus on inclusion, diversity and a commitment to the development of women in leadership roles across the AFP. This commitment is demonstrated through her role as diversity champion for women and, within this context, Assistant Commissioner Gough is an excellent role model and mentor to the workforce. "
2012895,01/26/2023 00:00:00 +00:00,Australian Police Medal,APM,ME,0,,Detective Sergeant Craig Jon MARRIOTT,Craig Jon,MARRIOTT,,,,Australia Day 2023 Honours List,,Australian Federal Police,,"Detective Sergeant Craig Marriott joined the Australian Federal Police (AFP) in 1999 and, on completion of recruit training, was assigned to Australian Capital Territory Policing Woden Patrol. In 2002 he commenced in Australian Capital Territory Policing's Territory Investigations Group with a Response Crime team. He achieved his detective designation in 2005 and moved into the Adult Sexual Assault Team. In 2008 he was promoted to sergeant, and returned to Australian Capital Territory Policing Criminal Investigations in 2009, managing the Property Crime Team and then a Response Crime team. In 2013, he was seconded to Norfolk Island Police Force as part of the AFP's commitment to providing community policing services to the external territories. On his return to Australia, he resumed in Australian Capital Territory Policing Criminal Investigations managing several concurrent investigations into drive-by shootings, arsons, serious assaults, high level drug trafficking and attempted murders as team leader of the Gangs Taskforce. He represented the AFP at various national forums and was the lead AFP contact in national discussions regarding reform to Organised Motorcycle Gang (OMCG) specific counter measures. He was involved in the initiation of new legislation to combat the emerging threat posed by the rapid expansion of OMCG activity in the Australian Capital Territory, such as the implementation of specific drive-by-shooting and anti-fortification offences.  In addition to his role in investigations, he has been a member of AFP Negotiation Operations for 18 years. He holds an Australia-New Zealand Counter-Terrorism Committee Team Leader qualification and is regarded as a senior and experienced Tier 4 negotiator. He has taken part in the successful resolution of local, national and international kidnap for ransom incidents, high risk mental health consumers threatening harm to themselves and/or others and crisis situations. Detective Sergeant Marriott has contributed significantly to offshore training deployments."
2012896,01/26/2023 00:00:00 +00:00,Australian Police Medal,APM,ME,0,,Commander Peter SYKORA,Peter,SYKORA,,,,Australia Day 2023 Honours List,,Australian Federal Police,,"Commander Peter Sykora joined the Australian Federal Police (AFP) in August 1985 and, upon completion of police training, was assigned to AFP Eastern Region in Sydney working across numerous crime types including intelligence, organised crime and narcotics investigations. In 1996, he deployed with the 50th Contingent of the United Nations Peacekeeping Force in Cyprus (UNFICYP) and upon return to Australia was promoted to Sergeant in the organised crime area. Leaving the AFP in September 1999, he joined the New South Wales Department of Primary Industries until April 2006. On his return to the AFP, he was assigned the role of National Coordinator Airport Uniform Policing. In 2007, he transferred to the High Tech Crime Centre and was promoted to the rank of Superintendent later that year. After his promotion to Commander in 2010, he managed the People Smuggling portfolio before transferring to the Crime Operations portfolio in 2011. He then moved to the Information Technology portfolio in 2012 where he managed the business engagement, before moving to the Business Alignment and Innovation branch. In 2015, he was transferred to Adelaide as the Commander for South Australia. Since January 2020, he has been deployed to Beijing, China as Commander Asia, where he has continued throughout the COVID-19 pandemic. During this time, Commander Sykora has maintained open communication channels with Chinese and Asian law enforcement authorities on behalf of the Australian Government and the AFP.  "
2012897,01/26/2023 00:00:00 +00:00,Australian Police Medal,APM,ME,0,,Superintendent Corey Ellen HELDON,Corey Ellen,HELDON,,,,Australia Day 2023 Honours List,,Australian Federal Police,,"Superintendent Corey Heldon commenced with the Australian Federal Police (AFP) in January 1990 and has worked in many areas of Australian Capital Territory Policing including General Duties, Intelligence, Crime Prevention, Road Policing, and Emergency Management and Planning. In addition, she has provided outstanding service in areas including Learning and Development, National Intelligence, Office of the Chief of Staff, Strategic Policy, Protection, the National Bali Response and International Operations. She has been the Superintendent of the Australian Capital Territory Road Policing and Emergency Management and Planning Team since April 2017. Throughout this time, she has continually demonstrated outstanding leadership and excellence which came to the fore in response to the COVID-19 pandemic. With the pandemic having a substantial effect on members working on the front line, she promptly and proficiently stood up the Australian Capital Territory COVID-19 Response Taskforce within Australian Capital Territory Policing to lead the response to this event. This task required a steadfast determination, foresight of leadership, exceptional patience and resilience, with long days and a relentless stream of information and reporting. Her 30 years' experience in policing ensured she led the team with a clear vision and goal. The primary focus was the wellbeing of Australian Capital Territory Policing members, as well as the public, whose care she was entrusted with. She committed to a safe and ongoing police presence in the community in the unprecedented crisis. She continued to build solid and lasting relationships with Australian Capital Territory Health, and other key stakeholders, ensuring Australian Capital Territory Policing and the wider AFP were again reflected in a positive and professional manner. Through Superintendent Heldon's strong leadership, the Australian Capital Territory COVID-19 Response Task Force was established with enduring foundations which placed Australian Capital Territory Policing in a more confident position during the pandemic. "
2012898,01/26/2023 00:00:00 +00:00,Australian Police Medal,APM,ME,0,,Commander Andrea Maree QUINN,Andrea Maree,QUINN,,,,Australia Day 2023 Honours List,,Australian Federal Police,,"Commander Andrea Quinn commenced with the Australian Federal Police (AFP) in June 1983 and has worked in a range of operational areas including Airport Security, Intelligence, Serious Fraud, Narcotics and general crime investigations. Operation PROTECT was critical not only to support Government policies to manage the impact on the Australian community, but also to coordinate actions within the AFP for the safety and wellbeing of AFP appointees.In this role she was a pivotal member of the Commonwealth Whole of Government Task Force in response to the pandemic. Commander Quinn's duties included liaison with Commonwealth and State government departments in relation to supporting international travel restrictions, security arrangements in all States and Territories to facilitate quarantine requirements, Operation PROTECT Northern Territory Assist - the placement of AFP officers in remote communities and border crossings, and the establishment of a security workforce at the Centre for National Resilience in Darwin. Through committed leadership, detailed planning, flexible resource management and skilful negotiation with Commonwealth and Northern Territory stakeholders, she ensured a constant rotation of skilled AFP officers into all of these locations, meeting the obligations of the AFP and limiting the drawdown on operational areas. She oversaw the management of government and organisational health requirements via her coordination of the Operation PROTECT Working Group. This working group was responsible for identifying the operational impacts of COVID-19 and managing the mitigation strategies, activities and communications within the AFP. Commander Quinn's committed leadership contributed to timely responses from the organisation in meeting the challenges to keep employees safe throughout the pandemic. "
2012899,01/26/2023 00:00:00 +00:00,Australian Police Medal,APM,ME,0,,Superintendent Danielle EMERTON,Danielle,EMERTON,,,,Australia Day 2023 Honours List,,New South Wales Police Force,,"Superintendent Danielle Emerton joined the New South Wales Police Force in 1994 at Newtown in General Duties. She was first recognised in 1995 as a Probationary Constable, when she received a Region Commander's Unit Citation for her involvement in a siege situation when she was confronted and threatened by an offender who was armed with a firearm. In 2004 she was Assistant to Commissioner Maroney's Chief of Staff. She was involved in the Redfern Riots as part of the Sydney District Operational Support Group and was part of the Incident Response Group for the Maroubra Riots. In 2014, she attained the rank of Inspector performing tactical and portfolio duties at Burwood and Northern Beaches Police Area Command (PAC). She received a Region Commander's Commendation in recognition for her professionalism, courage and bravery exhibited in the peaceful resolution of a siege in Enfield in 2015. During 2017 and 2018, she was Staff Officer for South West Metropolitan Region Commanders, Assistant Commissioner Mennilli and Assistant Commissioner Thurtell. From 2016 to 2021, she relieved extensively as PAC Commander in all three Metropolitan Regions. In 2021, she was instrumental in the development of the Human Rights Discovery Tool which is used state-wide as an educational New South Wales Police Force reference tool. In 2022, she created the iLead Women's Development Program, a 3-day course, run over a 12-month period, which aims to embrace and strengthen women's leadership. The iLead concept is endorsed by Commissioner of Police Karen Webb and is being introduced to the North West and Central Metropolitan Regions. Superintendent Emerton liaised with Victorian Police to produce the iLead package, and the iLead cohorts from New South Wales Police Force and Victoria Police will meet during the upcoming iLead program in October 2022. Currently the Auburn Police Area Commander, Superintendent Emerton has gained a variety of experience in specialist, corporate, emergency management, tactical, and managerial positions."
2012900,01/26/2023 00:00:00 +00:00,Australian Police Medal,APM,ME,0,,Detective Superintendent Martin James FILEMAN,Martin James,FILEMAN,,,,Australia Day 2023 Honours List,,New South Wales Police Force,,"Detective Superintendent Martin Fileman commenced in 1987 at Petersham Police Station and shortly afterwards to Drummoyne Police Station. In 1991 he was recognised for his tireless hard work and diligence into the investigation of the Strathfield Massacre' at a shopping mall in Strathfield. He was designated detective in 1994 and promoted to the rank of Sergeant in 2001 to Ashfield Police Station.  In April 2009 he helped establish and coordinate the activities of Strike Force RAPTOR. His ability to lead helped establish the grassroots of RAPTOR which has undoubtedly been the most successful and effective crime fighting tool against Outlaw Motorcycle Gangs, not only in NSW but Australia.  In 1998 he led a team of young plain clothes officers, tackling midlevel drug syndicates, home invasions, ram raiders and violent armed offenders, in the inner Western suburbs of Sydney. In 2001 Commissioner Peter Ryan awarded him the New South Wales Premier and Emergency Services Award for Leadership.' Promoted to the rank of Inspector in 2004 to Gladesville Police Station and to Superintendent in 2010 to Mudgee Local Area Command (LAC). As the Commander of Mudgee LAC in 2010, he oversaw the Coonabarabran Emergency Operations Centre during the major bushfire that struck the town of Coonabarabran in 2012. His leadership during these catastrophic fires was recognised by Western Region Commander and awarded Region Commander's Commendation.  He worked closely with Domestic Violence programs and Mid-Western Regional Council to establish premises for the safe havens for victims of domestic violence. In 2013 he transferred to Commander State Technical Investigation Branch responsible for deployment of covert electronic surveillance for serious and major crime state-wide. In 2019 he undertook the duties as Commander of the Drug Squad and Organised Crime and in 2021 Superintendent Fileman returned as a Police Area Commander in the Eastern Suburbs Police Area Command and currently Commander Sydney City Police Area Command. "
